Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W]
22:30:00,2.241724E+00,4.523812E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.720872E+00,2.222547E+04,5.822864E+04,2.357260E+00,4.473960E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.725268E+00,3.747068E+04,7.567120E+04,3.351991E+00,4.044610E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.206435E+00,4.394867E+04,8.288736E+04
22:40:00,2.241865E+00,4.523751E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.319551E+00,1.415805E+04,4.832239E+04,2.357457E+00,4.473876E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.058892E+00,2.778641E+04,6.407076E+04,3.356204E+00,4.042792E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.467903E+00,3.391557E+04,7.101627E+04
22:50:00,2.242002E+00,4.523692E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.386165E+04,4.751593E+04,2.357652E+00,4.473791E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.426616E+00,1.615444E+04,5.016443E+04,3.360203E+00,4.041065E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.746951E+00,2.193814E+04,5.678323E+04
23:00:00,2.242136E+00,4.523634E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.369685E+04,4.686706E+04,2.357846E+00,4.473708E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.369685E+04,4.686706E+04,3.364008E+00,4.039422E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.369685E+04,4.686706E+04
23:10:00,2.242268E+00,4.523577E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.353205E+04,4.622164E+04,2.358041E+00,4.473624E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.353205E+04,4.622164E+04,3.367677E+00,4.037838E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.377629E+00,1.490608E+04,4.779847E+04
23:20:00,2.242398E+00,4.523521E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.336725E+04,4.557964E+04,2.358236E+00,4.473539E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.336725E+04,4.557964E+04,3.371213E+00,4.036311E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.371032E+00,1.460633E+04,4.700628E+04
23:30:00,2.242527E+00,4.523465E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.320245E+04,4.494103E+04,2.358430E+00,4.473456E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.320245E+04,4.494103E+04,3.374614E+00,4.034843E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.398458E+00,1.501093E+04,4.702889E+04
23:40:00,2.242653E+00,4.523411E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.303764E+04,4.430580E+04,2.358624E+00,4.473372E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.303764E+04,4.430580E+04,3.377885E+00,4.033430E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.419000E+00,1.526434E+04,4.688112E+04
23:50:00,2.242777E+00,4.523357E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.287284E+04,4.367392E+04,2.358818E+00,4.473288E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.287284E+04,4.367392E+04,3.381033E+00,4.032071E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.434433E+00,1.541052E+04,4.661219E+04
24:00:00,2.242899E+00,4.523305E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.270804E+04,4.304537E+04,2.359010E+00,4.473205E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.270804E+04,4.304537E+04,3.384065E+00,4.030762E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.446039E+00,1.547855E+04,4.625517E+04
Coinc Peak   ,2.246233E+00,6.424119E+00,4.521866E+04,9.583311E+04,2.365188E+00,7.005731E+00,4.470540E+04,1.017758E+05,3.447405E+00,7.538780E+00,4.003146E+04,1.033845E+05
NonCoinc Peak,2.246233E+00,7.491578E+00,4.521866E+04,9.583311E+04,2.365188E+00,8.144766E+00,4.470540E+04,1.017758E+05,3.448028E+00,8.282337E+00,4.003146E+04,1.033845E+05
