Time,PSZ-AC_1:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:5:DesPer 1:Des Heat Cap [W],PSZ-AC_1:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:5:DesPer 2:Des Heat Cap [W],PSZ-AC_1:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:5:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:6:DesPer 1:Des Heat Cap [W],PSZ-AC_2:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:6:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:6:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:6:DesPer 2:Des Heat Cap [W],PSZ-AC_2:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:6:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:6:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_3:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_3:7:DesPer 1:Des Heat Cap [W],PSZ-AC_3:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_3:7:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_3:7:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_3:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_3:7:DesPer 2:Des Heat Cap [W],PSZ-AC_3:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_3:7:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_3:7:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_4:8:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_4:8:DesPer 1:Des Heat Cap [W],PSZ-AC_4:8:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_4:8:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_4:8:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_4:8:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_4:8:DesPer 2:Des Heat Cap [W],PSZ-AC_4:8:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_4:8:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_4:8:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_5:9:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_5:9:DesPer 1:Des Heat Cap [W],PSZ-AC_5:9:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_5:9:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_5:9:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_5:9:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_5:9:DesPer 2:Des Heat Cap [W],PSZ-AC_5:9:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_5:9:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_5:9:DesPer 2:Des Tot Cool Cap [W],VAV_OTHER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Heat Cap [W],VAV_OTHER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Sens Cool Cap [W],VAV_OTHER:DesPer 1:Des Tot Cool Cap [W],VAV_OTHER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Heat Cap [W],VAV_OTHER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Sens Cool Cap [W],VAV_OTHER:DesPer 2:Des Tot Cool Cap [W],VAV_POD_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Heat Cap [W],VAV_POD_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Sens Cool Cap [W],VAV_POD_1:DesPer 1:Des Tot Cool Cap [W],VAV_POD_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Heat Cap [W],VAV_POD_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Sens Cool Cap [W],VAV_POD_1:DesPer 2:Des Tot Cool Cap [W],VAV_POD_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Heat Cap [W],VAV_POD_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Sens Cool Cap [W],VAV_POD_2:DesPer 1:Des Tot Cool Cap [W],VAV_POD_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Heat Cap [W],VAV_POD_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Sens Cool Cap [W],VAV_POD_2:DesPer 2:Des Tot Cool Cap [W],VAV_POD_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Heat Cap [W],VAV_POD_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Sens Cool Cap [W],VAV_POD_3:DesPer 1:Des Tot Cool Cap [W],VAV_POD_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Heat Cap [W],VAV_POD_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Sens Cool Cap [W],VAV_POD_3:DesPer 2:Des Tot Cool Cap [W]
01:50:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.336415E+05,2.323548E+01,2.014342E+05,6.744334E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.224591E+04,4.406919E+00,3.820468E+04,1.279153E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.734566E+05,9.294192E+00,8.057368E+04,2.697734E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.688253E+03,3.047893E-01,2.642295E+03,8.846819E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,9.851758E+04,5.278792E+00,4.576316E+04,1.532223E+05,6.433876E+00,2.021986E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.631384E+00,4.934431E+04,1.616435E+05,5.940168E+00,2.165671E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,5.023622E+04,1.681988E+05,5.940032E+00,2.165677E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,5.023622E+04,1.681988E+05,5.940587E+00,2.165653E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,5.023622E+04,1.681988E+05
02:00:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.353071E+05,2.323548E+01,1.997687E+05,6.683675E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.256180E+04,4.406919E+00,3.788880E+04,1.267648E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.741228E+05,9.294192E+00,7.990747E+04,2.673470E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.710101E+03,3.047893E-01,2.620447E+03,8.767250E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,9.889596E+04,5.278792E+00,4.538478E+04,1.518442E+05,6.434652E+00,2.021963E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.619703E+00,4.881321E+04,1.600173E+05,5.940420E+00,2.165661E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.982085E+04,1.666860E+05,5.940287E+00,2.165666E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.982085E+04,1.666860E+05,5.940844E+00,2.165642E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.982085E+04,1.666860E+05
02:10:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.365562E+05,2.323548E+01,1.985195E+05,6.638299E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.279871E+04,4.406919E+00,3.765188E+04,1.259042E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.746225E+05,9.294192E+00,7.940782E+04,2.655320E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.726486E+03,3.047893E-01,2.604062E+03,8.707728E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,9.917975E+04,5.278792E+00,4.510099E+04,1.508133E+05,6.435418E+00,2.021941E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.608327E+00,4.838383E+04,1.587539E+05,5.940664E+00,2.165650E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.950933E+04,1.655543E+05,5.940535E+00,2.165656E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.950933E+04,1.655543E+05,5.941093E+00,2.165631E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.950933E+04,1.655543E+05
02:20:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.378053E+05,2.323548E+01,1.972704E+05,6.593024E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.303563E+04,4.406919E+00,3.741496E+04,1.250455E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.751221E+05,9.294192E+00,7.890816E+04,2.637210E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.742872E+03,3.047893E-01,2.587677E+03,8.648340E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,9.946354E+04,5.278792E+00,4.481721E+04,1.497847E+05,6.436175E+00,2.021919E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.597246E+00,4.795812E+04,1.574964E+05,5.940902E+00,2.165640E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.919780E+04,1.644252E+05,5.940776E+00,2.165645E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.919780E+04,1.644252E+05,5.941336E+00,2.165621E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.919780E+04,1.644252E+05
02:30:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.390545E+05,2.323548E+01,1.960213E+05,6.547851E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.327254E+04,4.406919E+00,3.717805E+04,1.241887E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.756218E+05,9.294192E+00,7.840851E+04,2.619140E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.759257E+03,3.047893E-01,2.571291E+03,8.589083E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,9.974733E+04,5.278792E+00,4.453342E+04,1.487584E+05,6.436923E+00,2.021897E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.586455E+00,4.753599E+04,1.562447E+05,5.941133E+00,2.165630E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.888627E+04,1.632986E+05,5.941011E+00,2.165635E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.888627E+04,1.632986E+05,5.941573E+00,2.165611E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.888627E+04,1.632986E+05
02:40:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.403036E+05,2.323548E+01,1.947721E+05,6.502778E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.350946E+04,4.406919E+00,3.694113E+04,1.233339E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.761214E+05,9.294192E+00,7.790885E+04,2.601111E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.775643E+03,3.047893E-01,2.554906E+03,8.529959E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.000311E+05,5.278792E+00,4.424963E+04,1.477344E+05,6.437662E+00,2.021875E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.575947E+00,4.711738E+04,1.549988E+05,5.941360E+00,2.165620E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.857475E+04,1.621745E+05,5.941241E+00,2.165625E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.857475E+04,1.621745E+05,5.941804E+00,2.165601E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.857475E+04,1.621745E+05
02:50:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.415528E+05,2.323548E+01,1.935230E+05,6.457805E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.374637E+04,4.406919E+00,3.670422E+04,1.224809E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.766211E+05,9.294192E+00,7.740920E+04,2.583122E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.792028E+03,3.047893E-01,2.538520E+03,8.470967E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.003149E+05,5.278792E+00,4.396584E+04,1.467127E+05,6.438392E+00,2.021853E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.565718E+00,4.670220E+04,1.537588E+05,5.941581E+00,2.165610E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.826322E+04,1.610529E+05,5.941466E+00,2.165615E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.826322E+04,1.610529E+05,5.942031E+00,2.165591E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.826322E+04,1.610529E+05
03:00:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.428019E+05,2.323548E+01,1.922739E+05,6.412933E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.398329E+04,4.406919E+00,3.646730E+04,1.216298E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.771208E+05,9.294192E+00,7.690954E+04,2.565173E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.808413E+03,3.047893E-01,2.522135E+03,8.412106E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.005987E+05,5.278792E+00,4.368206E+04,1.456933E+05,6.439115E+00,2.021832E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.555761E+00,4.629040E+04,1.525247E+05,5.941798E+00,2.165601E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.795170E+04,1.599339E+05,5.941686E+00,2.165606E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.795170E+04,1.599339E+05,5.942253E+00,2.165581E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.795170E+04,1.599339E+05
03:10:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.440510E+05,2.323548E+01,1.910247E+05,6.368160E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.422020E+04,4.406919E+00,3.623039E+04,1.207807E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.776204E+05,9.294192E+00,7.640989E+04,2.547264E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.824799E+03,3.047893E-01,2.505749E+03,8.353376E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.008825E+05,5.278792E+00,4.339827E+04,1.446761E+05,6.439830E+00,2.021811E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.546015E+00,4.588123E+04,1.512953E+05,5.942011E+00,2.165592E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.764017E+04,1.588173E+05,5.941902E+00,2.165597E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.764017E+04,1.588173E+05,5.942471E+00,2.165572E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.764017E+04,1.588173E+05
03:20:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.453002E+05,2.323548E+01,1.897756E+05,6.323487E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.445712E+04,4.406919E+00,3.599347E+04,1.199334E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.781201E+05,9.294192E+00,7.591023E+04,2.529395E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.841184E+03,3.047893E-01,2.489364E+03,8.294777E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.011663E+05,5.278792E+00,4.311448E+04,1.436612E+05,6.440537E+00,2.021790E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.536472E+00,4.547460E+04,1.500708E+05,5.942219E+00,2.165583E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.732865E+04,1.577032E+05,5.942114E+00,2.165587E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.732865E+04,1.577032E+05,5.942685E+00,2.165563E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.732865E+04,1.577032E+05
03:30:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.465493E+05,2.323548E+01,1.885264E+05,6.278913E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.469404E+04,4.406919E+00,3.575656E+04,1.190880E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.786197E+05,9.294192E+00,7.541057E+04,2.511565E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.857570E+03,3.047893E-01,2.472978E+03,8.236307E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.014501E+05,5.278792E+00,4.283069E+04,1.426485E+05,6.441238E+00,2.021770E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.527126E+00,4.507043E+04,1.488510E+05,5.942424E+00,2.165574E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.701712E+04,1.565915E+05,5.942323E+00,2.165578E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.701712E+04,1.565915E+05,5.942895E+00,2.165554E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.701712E+04,1.565915E+05
03:40:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.477984E+05,2.323548E+01,1.872773E+05,6.234438E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.493095E+04,4.406919E+00,3.551964E+04,1.182444E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.791194E+05,9.294192E+00,7.491092E+04,2.493775E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.873955E+03,3.047893E-01,2.456593E+03,8.177968E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.017338E+05,5.278792E+00,4.254691E+04,1.416381E+05,6.441931E+00,2.021749E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.517972E+00,4.466866E+04,1.476359E+05,5.942626E+00,2.165565E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.670559E+04,1.554823E+05,5.942528E+00,2.165570E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.670559E+04,1.554823E+05,5.943102E+00,2.165545E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.670559E+04,1.554823E+05
03:50:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.490476E+05,2.323548E+01,1.860282E+05,6.190063E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.516787E+04,4.406919E+00,3.528272E+04,1.174028E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.796190E+05,9.294192E+00,7.441126E+04,2.476025E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.890341E+03,3.047893E-01,2.440207E+03,8.119758E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.020176E+05,5.278792E+00,4.226312E+04,1.406300E+05,6.442617E+00,2.021729E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.509006E+00,4.426922E+04,1.464255E+05,5.942824E+00,2.165557E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.639407E+04,1.543757E+05,5.942729E+00,2.165561E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.639407E+04,1.543757E+05,5.943306E+00,2.165536E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.639407E+04,1.543757E+05
04:00:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.502967E+05,2.323548E+01,1.847790E+05,6.145785E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.540478E+04,4.406919E+00,3.504581E+04,1.165630E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.801187E+05,9.294192E+00,7.391161E+04,2.458314E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.906726E+03,3.047893E-01,2.423822E+03,8.061678E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.023014E+05,5.278792E+00,4.197933E+04,1.396240E+05,6.443297E+00,2.021709E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.500221E+00,4.387205E+04,1.452198E+05,5.943020E+00,2.165548E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.608254E+04,1.532714E+05,5.942928E+00,2.165552E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.608254E+04,1.532714E+05,5.943506E+00,2.165527E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.608254E+04,1.532714E+05
04:10:00,2.323548E+01,1.414911E+06,2.323548E+01,0.000000E+00,0.000000E+00,2.323548E+01,4.511295E+05,2.323548E+01,1.839463E+05,6.116321E+05,4.406919E+00,2.683568E+05,4.406919E+00,0.000000E+00,0.000000E+00,4.406919E+00,8.556273E+04,4.406919E+00,3.488786E+04,1.160042E+05,9.294192E+00,5.659646E+05,9.294192E+00,0.000000E+00,0.000000E+00,9.294192E+00,1.804518E+05,9.294192E+00,7.357851E+04,2.446528E+05,3.047893E-01,1.855997E+04,3.047893E-01,0.000000E+00,0.000000E+00,3.047893E-01,5.917650E+03,3.047893E-01,2.412898E+03,8.023029E+03,5.278792E+00,3.214490E+05,5.278792E+00,0.000000E+00,0.000000E+00,5.278792E+00,1.024906E+05,5.278792E+00,4.179014E+04,1.389547E+05,6.443969E+00,2.021689E+05,5.465309E+00,0.000000E+00,0.000000E+00,5.465309E+00,0.000000E+00,5.491673E+00,4.357572E+04,1.443660E+05,5.943212E+00,2.165540E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.587486E+04,1.525366E+05,5.943123E+00,2.165544E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.587486E+04,1.525366E+05,5.943704E+00,2.165519E+05,5.794760E+00,0.000000E+00,0.000000E+00,5.794760E+00,0.000000E+00,5.794760E+00,4.587486E+04,1.525366E+05
